COUNTY_NAME,fips,TOT_POP,0-9 y/o % of total pop,10-19 y/o % of total pop,20-29 y/o % of total pop,30-39 y/o % of total pop,40-49 y/o % of total pop,50-59 y/o % of total pop,60-69 y/o % of total pop,70-79 y/o % of total pop,80+ y/o % of total pop,% White-alone,% Black-alone,% NA/AI-alone,% Asian-alone,% Hawaiian/PI-alone,% Two or more races,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Civilian_labor_force_2018,Unemployment_rate_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,anycondition_prevalence,Obesity_prevalence,Heart disease_prevalence,COPD_prevalence,diabetes_prevalence,CKD_prevalence,Urban_rural_code
Martin,-0.29642312130122456,-0.2522589588253414,-0.7383642701320595,-0.7137036564519442,0.6429891844903761,2.026647988178043,0.8157121098740301,-0.11189102388191408,-0.1874004744440228,-0.5227581142653982,-0.5471440802852531,0.035861750709785485,0.4195800826376684,-0.2328374077753042,-0.5284130370198875,-0.5010145687296116,-0.9064319375226896,-0.5170797052913597,0.3612345382490693,-0.7407407407407405,-0.9166666666666666,-0.3846153846153846,-0.8972746331236896,-1.017241379310345,1.797619047619048,0.516129032258064,-0.8115942028985501,-1.0283018867924525,3.3333333333333335,2.016806722689076,1.8608695652173919,-1.437213203730202,-0.3312487279589986,1.5294117647058827,-1.2756756756756753,-0.271484375,-0.23544973544973571,-0.4093959731543619,0.8571428571428577,0.9999999999999992,-0.18419563106289014,-0.2134728753161546,-0.2369676213746151,-0.23313627011638904,-0.2822695356158107,-0.22093431624631343,0.0,1.6234567901234556,1.8248847926267289,0.8602150537634404,1.484848484848485,0.914285714285714,0.2857142857142861,0.3333333333333333
Lawrence,0.669073584694979,0.30240099941814697,0.6997328842928181,0.47740558713404396,0.07807021357295528,-0.14734920823114403,0.2680377898997715,-0.07721269446487362,-0.4878013684511423,0.03118888363245701,-0.2657126001399724,0.27061713870378584,-0.08299009037320963,-0.1909938670860188,-0.1454114255462916,-0.4405270478164189,-0.14315369150751042,1.0341594105827194,-0.10808214242824547,0.5555555555555554,-0.04166666666666666,-0.07692307692307694,0.7631027253668763,0.7241379310344828,0.642857142857143,1.1075268817204293,-0.7971014492753621,-0.6509433962264148,0.4799999999999999,0.38655462184873934,0.33043478260869574,-0.4684133484646634,0.2431032249708587,0.05882352941176477,-0.1599999999999995,0.1621093749999996,0.060846560846561176,-0.08053691275167801,0.7142857142857141,0.8181818181818181,0.756396514022426,0.10575231587364142,0.19993933656401902,0.3266179473199095,0.14165598755187186,0.31252304809411224,0.5,0.8580246913580241,0.6635944700460835,0.7311827956989241,1.0606060606060606,0.4857142857142855,0.2857142857142861,0.0
Bethel,-1.0076673986675104,-0.1342968134989903,4.180590746145032,2.4987223877156537,1.3874097158898562,0.6633774249457645,-1.4457589286380652,-1.5473734380738569,-1.8665196528678893,-2.0709784428446025,-1.9450200531551038,-5.223396247975506,-0.17351050966338566,87.11638302354888,0.22019461585518368,2.038236837590553,1.870402904701177,0.31078365706630945,-0.16236339618109763,4.777777777777776,3.2916666666666665,-0.07692307692307694,-0.7463312368972747,-0.8189655172413793,0.7738095238095242,1.150537634408602,-0.9855072463768114,-0.6698113207547167,2.48,1.7731092436974794,1.7478260869565219,-0.4254535287248565,-0.16058245601050938,5.23529411764706,-1.2108108108108104,0.6269531249999991,0.8783068783068784,1.785234899328858,1.7857142857142854,1.8181818181818172,-0.044136987405845506,0.15770287629129082,-0.005454391115361398,-0.22141880626530666,0.08751809923203989,-0.17143332861075078,0.0,0.05555555555555502,0.2949308755760373,0.30107526881720387,0.8787878787878789,0.8571428571428571,0.8571428571428577,0.3333333333333333
Posey,-0.4092008784010124,-0.008958825341410822,-0.001639987702464588,-0.2302136596300869,-0.31845574784952113,0.04579047675707365,0.13688305054882954,0.6590613050903634,0.5059322030234313,-0.1266595169760811,-0.09715466167788223,0.3602151874107722,-0.16028461087911225,-0.3682587194927308,-0.13063100170032996,-0.47876086820593505,-0.5885034333712246,-0.12592096450100468,-0.1873423802089588,-0.37037037037037024,-0.125,-0.23076923076923078,-0.050314465408805034,-0.12931034482758622,-0.6428571428571429,0.41935483870967705,0.49275362318840593,0.12264150943396232,-0.6533333333333334,-0.7310924369747901,-0.7391304347826088,1.1441259189815958,0.07369511721279627,-0.6470588235294119,1.5221621621621624,-0.2734374999999999,-0.30423280423280435,-0.3087248322147646,-0.4285714285714282,-0.36363636363636376,-0.0022726393751801546,-0.16889077276931955,-0.01915255355746993,-0.07794900830018119,0.014344080039521064,-0.03694529367491485,0.0,-0.0802469135802476,0.11059907834101415,-0.30107526881720426,0.12121212121212133,-0.1142857142857144,-0.5714285714285715,-0.6666666666666666
Henry,-0.4485056016674731,0.39405996508881813,-0.03130242721793547,0.042212799086112536,-0.4974014629362169,-0.04880506522587399,0.24723087647453346,0.15182663122498924,0.19591634969738733,0.28723691789731925,0.3245795605438077,0.27772878299863724,-0.06796518649742213,-0.3326432510061922,-0.255630660695613,-0.35110841748889826,-0.1612368603556968,-0.4742129939718687,0.04275249189383932,-0.22222222222222202,-0.33333333333333337,-0.07692307692307694,-0.1593291404612159,-0.22413793103448276,-0.2738095238095237,-0.07526881720430134,0.43478260869565255,0.3018867924528304,-0.3466666666666666,-0.29411764705882354,-0.31304347826086976,0.47834739560204603,0.4937739374988436,0.6470588235294119,0.09081081081081117,0.7734374999999991,0.44973544973544993,0.5503355704697986,-0.07142857142857116,-0.6363636363636362,0.18596883056514912,0.2224229014008899,0.17941015701772578,0.7583568750876669,0.41557900000511394,0.4993243741344933,0.25,0.006172839506172488,-0.4055299539170501,-0.2150537634408601,-0.030303030303030196,-0.5142857142857145,-0.2857142857142854,-0.6666666666666666
Rich,0.7410578032530614,-0.403865899989732,1.8663204896822765,1.5400701693811798,-0.29946183937187315,-0.038344391026713644,-0.7302546717510272,-1.8643203063699045,-0.05282679449359527,-0.16255008691824385,-0.3193048450617325,0.3725114785062362,-0.23021264796817373,0.012598887761916706,-0.25137390554954714,0.23736449617159472,-0.41750857616801257,0.10984594775619558,-0.30311036387654616,1.222222222222222,1.6666666666666667,1.923076923076923,1.2159329140461215,1.4137931034482758,-1.273809523809524,-0.41935483870967705,1.8550724637681155,0.4716981132075471,-0.6933333333333332,-0.7310924369747901,-0.7130434782608698,0.6528839986184438,-0.39090051251688346,-0.35294117647058837,-0.09081081081081056,-0.5585937500000002,-0.6243386243386244,-1.1275167785234894,-0.9285714285714282,-0.9999999999999992,-0.38987875820973067,-0.32863294902639045,-0.4421973375567122,-0.3640166647376904,-0.4328651381982704,-0.3679589213497525,0.0,-1.0925925925925934,-0.9216589861751157,-0.6021505376344085,-0.8181818181818182,-0.5714285714285714,-0.4285714285714285,0.3333333333333333
Oconee,0.5936650910038337,0.8952065578259233,-0.5883295386953108,-0.6820367367805915,-0.0887152749000665,-0.6956965053975248,-0.15664948065562193,0.11017810767024236,0.8602891278289628,1.1829300878924776,0.12897484115558513,-0.13233258327485214,0.5126263545779038,-0.28807037315047074,0.2052462170011902,-0.2761615390483208,0.029361874758183446,2.4541192230408573,0.07685841239341899,-0.666666666666666,-0.7083333333333334,1.2307692307692308,1.1153039832285114,1.2327586206896552,0.4761904761904765,-0.49462365591397844,-0.17391304347826073,0.4905660377358493,0.0400000000000001,0.03361344537815115,0.08695652173913045,-0.01592079077646749,0.8570503450700316,-0.35294117647058837,0.39783783783783794,-0.2988281250000001,-0.48941798941798964,-0.44966442953020136,-0.07142857142857116,-0.27272727272727243,0.6159040343398132,0.6255791099013747,0.4938555265423014,0.6276714128664803,0.89670537518568,0.685524312155286,1.0,0.30246913580246854,-0.4055299539170501,0.30107526881720387,0.2727272727272729,0.2857142857142857,0.4285714285714291,0.0
Bleckley,-0.5992481482860014,-0.2263322723072184,-0.39307283327754367,1.6519839403007766,0.9839010115971525,-0.40942363286767086,-0.1337629182417681,-0.030158635395186633,-0.8906436680723233,-0.229032664485803,0.11078504814772208,-1.3231611454623253,2.47109235666589,-0.4392114794214151,0.3094056025530183,-0.525249983172128,-0.4532047018933381,0.11252511721366376,0.32472679236219526,-0.22222222222222202,-0.04166666666666666,0.2307692307692307,0.3773584905660377,0.3620689655172414,0.0357142857142858,0.7741935483870968,-0.289855072463768,-0.20754716981132065,0.6133333333333333,0.6638655462184874,0.8782608695652173,-0.31262643706517984,-0.26197568782726144,1.058823529411765,-0.37189189189189165,-0.31445312500000033,-0.5449735449735451,-0.4765100671140934,-0.07142857142857116,-0.36363636363636376,-0.2335597808514193,-0.1176303488532002,-0.31862076307304804,-0.2001532512524062,-0.3068434231969852,-0.22914897437173323,0.0,-0.09259259259259345,-0.23963133640552955,-0.17204301075268824,0.09090909090909059,0.08571428571428541,0.14285714285714304,0.3333333333333333
Apache,-0.9350504336174489,0.7830116028339665,1.0590753389326528,1.589321827860781,0.6338233988960051,0.017066930546637875,-0.6209999586043743,-0.551383412655607,-0.6300466181663777,-0.5764449907057368,-0.6642343890540455,-4.44468456304299,-0.20907179320393618,77.85509529394594,-0.2889077293208124,-0.22069862871439358,-0.1627206992382611,0.6751507032819826,0.14362915816020175,0.9259259259259256,0.6666666666666666,0.3846153846153846,-0.025157232704402517,-0.034482758620689655,0.9880952380952381,-0.15053763440860193,0.5942028985507242,-0.7264150943396225,3.093333333333333,2.2857142857142856,2.2521739130434786,-1.1262314764559793,0.3302866024016134,3.647058823529412,-1.3016216216216214,-0.0546875000000002,0.013227513227513234,-0.3892617449664426,-0.14285714285714232,-0.36363636363636376,0.6596777736800781,0.8254384268302238,0.28082873112132556,0.6385879901678839,0.5513980267923242,0.6131052004787357,0.0,0.10493827160493756,-0.11059907834101415,1.0322580645161288,1.1818181818181819,1.1999999999999997,2.4285714285714293,0.3333333333333333
La Plata,-0.7837123608888227,0.5176181675052196,-0.7170434856544012,-0.4046136725079519,0.33797053863996446,1.3084655844263453,0.4445564419339916,-0.05546435110179105,0.5947079370211682,-0.3633639828894745,-0.8162257776989207,-0.18777057101029038,-0.20495765560522786,7.181984825391259,0.023660998993267464,0.2434315700563399,0.8134917579670063,2.0040187541862022,0.5610664104719587,-0.6296296296296291,0.47916666666666663,-0.3846153846153846,0.9559748427672956,0.8879310344827587,-0.8452380952380953,-1.5268817204301068,0.014492753623188607,2.3113207547169807,-0.6533333333333334,-0.7815126050420169,-0.765217391304348,1.0162990740283877,0.7531037800432957,-0.5294117647058824,0.21189189189189214,0.7988281249999993,1.0317460317460323,0.6644295302013424,0.5,0.5454545454545449,0.4868591569905884,0.9965238984395635,0.3254847866251707,0.3751266988881773,0.5511436597921335,0.3866834123470129,0.9166666666666666,-1.8086419753086425,-2.4700460829493096,-1.2043010752688166,-1.0000000000000002,-1.4285714285714288,-1.0,0.0
Ballard,-0.3020806193471545,-0.3094859157339905,-0.353845655900367,0.011007686607059081,-0.4987301422607445,-0.29740132932894275,0.7074396270505945,-0.14050351485760834,0.41856287700857103,0.41138342727645955,0.37433641080818086,0.14230460670686143,0.078847309347089,-0.3394513580252659,-0.26221437310822177,-0.5606640402542056,0.49141498314402937,-0.16878767582049564,-0.2425843641167287,-0.8518518518518511,-1.125,-0.23076923076923078,0.0,-0.07758620689655173,0.3214285714285716,0.3440860215053765,0.5072463768115946,-0.5754716981132073,0.16000000000000014,0.3613445378151259,0.28695652173913055,-0.20479926317001365,-0.30182988880048844,1.7647058823529418,0.34162162162162185,-0.271484375,-0.23544973544973571,-0.4093959731543619,0.8571428571428577,0.9999999999999992,-0.25374002431110826,-0.25875637177009825,-0.30896792007646334,-0.27867600817558996,-0.335874396512782,-0.2736355304229447,0.0,0.3518518518518511,0.2949308755760373,0.8602150537634404,1.121212121212121,0.6571428571428568,0.2857142857142861,0.0
Seward,-0.33304797707224476,-0.07330492521477222,2.7967722024939032,1.9678086928977006,1.3412476542579028,0.7381238440161932,0.04256205714214315,-1.7083689787856846,-1.9160265856208762,-1.7485184160424387,-1.1734757408376562,-0.20114820765746858,0.24959522807609735,1.0928521394969228,2.2732662285907432,1.962803288692158,0.08663162587416438,-1.1788345612860014,-0.07493695208358353,2.592592592592592,2.541666666666667,1.2307692307692308,-2.8092243186582806,-2.8103448275862073,2.345238095238096,-0.41935483870967705,-0.6231884057971013,-0.7830188679245281,0.13333333333333333,-0.13445378151260517,-0.13043478260869568,-0.006578839163829542,-0.08087405406405536,-0.35294117647058837,0.0,-0.3359375000000002,-0.44973544973544993,0.10067114093959728,-0.2142857142857141,-0.18181818181818188,-0.030630977150397136,0.015149692434501993,0.47200039252951637,-0.1095978212578482,0.04075120048834076,-0.08824807125430777,0.6666666666666666,-0.006172839506173365,0.6082949308755772,-0.7311827956989245,-0.48484848484848503,0.1999999999999998,-0.2857142857142854,0.0
Irion,0.7113559385119291,-0.41998665160694115,-0.05577189287358747,-0.17532019353570483,-0.33370948813445667,-0.48679386070264863,-0.07824317260506226,0.10693160478557244,0.3030658941112172,1.0602166330097658,-0.02330316863998863,0.27283620269132897,-0.1394202473047704,0.5713309530282084,-0.4771920743206517,-0.7063837930819573,-0.014051920740038207,-0.02679169457468185,-0.303590728954005,-0.44444444444444403,0.8333333333333333,-0.3076923076923077,0.259958071278826,0.1810344827586207,-0.5833333333333334,0.15053763440860193,1.3333333333333328,-0.23584905660377356,-0.8,-0.831932773109244,-0.8260869565217392,0.3949935033963257,-0.40588746831461503,-0.47058823529411764,0.2810810810810811,-0.3906249999999999,-0.6243386243386244,-0.838926174496644,-0.6428571428571423,-0.9999999999999992,-0.40304989821938125,-0.34779100826060283,-0.45535336208184995,-0.3695930699081926,-0.4445634043461063,-0.3797765427474265,0.0,0.030864197530863315,-0.055299539170506416,0.08602150537634375,-0.30303030303030304,0.25714285714285673,0.0,-0.3333333333333333
Campbell,0.6289500130271336,-0.4224680836499298,-1.2783751047517553,-1.8667071312457189,-1.4510572876888292,-1.3938000302417695,-2.1854627832750246,3.0694133246529045,1.3156190876992682,1.3806954543466217,3.4189688269534004,0.39235324541583094,-0.2379001735799777,0.39746684293608586,-0.30302697492223996,-0.7063837930819573,-0.8517144790168524,-0.04822505023442733,-0.303590728954005,-1.4074074074074068,0.1875,1.3846153846153848,-0.08385744234800838,0.017241379310344824,-0.15476190476190466,0.258064516129032,-1.0579710144927534,0.8867924528301888,-0.4266666666666666,-0.5714285714285715,-0.4347826086956522,-0.3311787635071792,-0.4051103669028808,0.0,-0.298378378378378,-0.08593750000000008,-0.1164021164021166,0.3892617449664426,1.4999999999999993,1.9090909090909078,-0.3962945167681569,-0.32810847597708903,-0.3992469142109457,-0.3710340941857959,-0.43194562502277567,-0.3830738713092693,0.0,-0.7345679012345682,-0.9216589861751157,0.3440860215053765,-0.6666666666666667,-0.4000000000000001,0.14285714285714304,0.3333333333333333
